Message ID,Thread ID,User ID,Organisation ID,Timestamp,Message Type
MSG001872,THR00482,USR0248,ORG075,2026-04-30 12:51,assistant_response
MSG004539,THR01101,USR0082,ORG027,2026-08-06 08:51,question
MSG001750,THR00454,USR0136,ORG043,2026-04-15 08:20,assistant_response
MSG002890,THR00719,USR0241,ORG072,2026-06-23 18:15,assistant_response
MSG000207,THR00061,USR0044,ORG016,2026-01-17 18:04,question
MSG001520,THR00396,USR0206,ORG061,2026-04-02 19:58,assistant_response
MSG005157,THR01236,USR0141,ORG044,2026-08-07 12:00,question
MSG003060,THR00762,USR0016,ORG006,2026-06-11 19:40,assistant_response
MSG002908,THR00724,USR0195,ORG057,2026-06-24 17:30,assistant_response
MSG003598,THR00886,USR0008,ORG004,2026-07-24 21:02,assistant_response
MSG000289,THR00087,USR0164,ORG049,2026-01-22 18:45,question
MSG003048,THR00760,USR0029,ORG011,2026-06-27 16:46,assistant_response
MSG003663,THR00900,USR0258,ORG077,2026-07-22 20:17,question
MSG001754,THR00455,USR0149,ORG046,2026-04-12 17:34,assistant_response
MSG002039,THR00518,USR0024,ORG009,2026-05-23 09:40,question
MSG000999,THR00271,USR0087,ORG029,2026-03-11 16:18,question
MSG004124,THR01011,USR0187,ORG055,2026-07-22 09:29,assistant_response
MSG003242,THR00802,USR0097,ORG031,2026-06-18 19:53,assistant_response
MSG000747,THR00205,USR0244,ORG073,2026-02-02 07:44,question
MSG004695,THR01136,USR0109,ORG035,2026-08-15 22:02,question
MSG001824,THR00472,USR0001,ORG001,2026-04-27 09:50,assistant_response
MSG003486,THR00856,USR0073,ORG024,2026-07-16 07:54,assistant_response
MSG005328,THR01272,USR0268,ORG080,2026-08-21 10:24,assistant_response
MSG002938,THR00732,USR0084,ORG027,2026-06-23 10:05,assistant_response
MSG000830,THR00227,USR0169,ORG050,2026-03-15 17:33,assistant_response
MSG004718,THR01139,USR0074,ORG024,2026-08-05 20:06,assistant_response
MSG004447,THR01079,USR0041,ORG015,2026-08-24 15:57,question
MSG001545,THR00402,USR0192,ORG057,2026-04-27 08:35,question
MSG001246,THR00328,USR0150,ORG046,2026-03-09 17:59,assistant_response
MSG002461,THR00628,USR0188,ORG055,2026-05-14 15:09,question
MSG000404,THR00112,USR0241,ORG072,2026-02-10 07:54,assistant_response
MSG000305,THR00093,USR0038,ORG014,2026-01-05 17:41,question
MSG003709,THR00912,USR0083,ORG027,2026-07-23 16:17,question
MSG000243,THR00073,USR0266,ORG079,2026-01-09 09:46,question
MSG001496,THR00391,USR0142,ORG044,2026-04-17 21:58,assistant_response
MSG005001,THR01192,USR0034,ORG013,2026-08-26 11:27,question
MSG004938,THR01181,USR0130,ORG041,2026-08-22 21:12,assistant_response
MSG004932,THR01180,USR0117,ORG038,2026-08-29 15:32,assistant_response
MSG003111,THR00770,USR0268,ORG080,2026-06-04 07:23,question
MSG001584,THR00410,USR0114,ORG036,2026-04-21 14:43,assistant_response
MSG002375,THR00608,USR0265,ORG079,2026-05-18 17:50,question
MSG000403,THR00112,USR0241,ORG072,2026-02-10 07:54,question
MSG003356,THR00823,USR0177,ORG053,2026-06-02 15:50,assistant_response
MSG002054,THR00522,USR0192,ORG057,2026-05-31 07:37,assistant_response
MSG002147,THR00548,USR0265,ORG079,2026-05-13 18:52,question
MSG002318,THR00595,USR0136,ORG043,2026-05-07 14:18,assistant_response
MSG004563,THR01106,USR0055,ORG018,2026-08-26 10:52,question
MSG002644,THR00676,USR0110,ORG036,2026-06-13 15:23,assistant_response
MSG003776,THR00927,USR0228,ORG066,2026-07-24 20:58,assistant_response
MSG004648,THR01127,USR0003,ORG002,2026-08-15 17:15,assistant_response
MSG002468,THR00631,USR0221,ORG065,2026-05-26 16:38,assistant_response
MSG004262,THR01037,USR0098,ORG031,2026-07-31 15:20,assistant_response
MSG002756,THR00697,USR0044,ORG016,2026-06-04 08:15,assistant_response
MSG003792,THR00929,USR0156,ORG047,2026-07-16 17:07,assistant_response
MSG003459,THR00851,USR0225,ORG065,2026-06-24 13:08,question
MSG005295,THR01262,USR0259,ORG077,2026-08-25 17:26,question
MSG002819,THR00707,USR0181,ORG054,2026-06-12 16:29,question
MSG005211,THR01245,USR0201,ORG059,2026-08-13 13:25,question
MSG004453,THR01081,USR0236,ORG070,2026-08-23 20:00,question
MSG002148,THR00548,USR0265,ORG079,2026-05-13 18:52,assistant_response
MSG000257,THR00077,USR0223,ORG065,2026-01-09 08:07,question
MSG002272,THR00582,USR0205,ORG060,2026-05-12 19:26,assistant_response
MSG004319,THR01050,USR0085,ORG028,2026-07-11 22:55,question
MSG000119,THR00039,USR0159,ORG048,2026-01-06 13:23,question
MSG000391,THR00109,USR0161,ORG048,2026-02-07 12:37,question
MSG003778,THR00928,USR0218,ORG064,2026-07-24 20:08,assistant_response
MSG002932,THR00731,USR0013,ORG005,2026-06-06 21:39,assistant_response
MSG005355,THR01279,USR0119,ORG038,2026-08-07 10:22,question
MSG004638,THR01124,USR0133,ORG042,2026-08-08 16:46,assistant_response
MSG005118,THR01223,USR0034,ORG013,2026-08-06 20:00,assistant_response
MSG002550,THR00652,USR0174,ORG052,2026-05-30 08:03,assistant_response
MSG004010,THR00986,USR0188,ORG055,2026-07-12 07:50,assistant_response
MSG001779,THR00461,USR0054,ORG018,2026-04-14 22:53,question
MSG000176,THR00054,USR0075,ORG024,2026-01-05 08:18,assistant_response
MSG004739,THR01143,USR0259,ORG077,2026-08-21 21:48,question
MSG000842,THR00228,USR0070,ORG023,2026-03-10 17:54,assistant_response
MSG004594,THR01111,USR0044,ORG016,2026-08-09 18:51,assistant_response
MSG000883,THR00239,USR0221,ORG065,2026-03-04 07:06,question
MSG004792,THR01156,USR0051,ORG017,2026-08-11 11:30,assistant_response
MSG002245,THR00573,USR0061,ORG020,2026-05-24 14:32,question
MSG003533,THR00870,USR0049,ORG017,2026-07-20 18:55,question
MSG001498,THR00391,USR0142,ORG044,2026-04-17 22:04,assistant_response
MSG005275,THR01258,USR0090,ORG029,2026-08-14 14:35,question
MSG000084,THR00030,USR0032,ORG012,2026-01-15 10:51,assistant_response
MSG000894,THR00242,USR0213,ORG063,2026-03-30 09:13,assistant_response
MSG004117,THR01011,USR0187,ORG055,2026-07-22 09:32,question
MSG005145,THR01232,USR0092,ORG030,2026-08-15 14:17,question
MSG000557,THR00150,USR0169,ORG050,2026-02-10 07:16,question
MSG000705,THR00191,USR0075,ORG024,2026-02-01 15:44,question
MSG003588,THR00885,USR0251,ORG076,2026-07-28 13:37,assistant_response
MSG005337,THR01275,USR0015,ORG006,2026-08-01 17:52,question
MSG003809,THR00935,USR0092,ORG030,2026-07-16 14:01,question
MSG004299,THR01045,USR0190,ORG056,2026-07-05 08:37,question
MSG001780,THR00461,USR0054,ORG018,2026-04-14 22:53,assistant_response
MSG005302,THR01264,USR0237,ORG070,2026-08-13 17:47,assistant_response
MSG002641,THR00675,USR0191,ORG056,2026-06-14 21:02,question
MSG000938,THR00252,USR0059,ORG020,2026-03-09 22:49,assistant_response
MSG002654,THR00677,USR0146,ORG045,2026-06-20 07:33,assistant_response
MSG003777,THR00928,USR0218,ORG064,2026-07-24 20:08,question
MSG001393,THR00360,USR0166,ORG050,2026-04-05 12:58,question
MSG004220,THR01028,USR0103,ORG033,2026-07-21 16:22,assistant_response
MSG004848,THR01167,USR0063,ORG021,2026-08-27 11:46,assistant_response
MSG000671,THR00185,USR0112,ORG036,2026-02-16 13:55,question
MSG000778,THR00210,USR0200,ORG059,2026-02-22 17:31,assistant_response
MSG000445,THR00122,USR0214,ORG063,2026-02-19 16:50,question
MSG004566,THR01106,USR0055,ORG018,2026-08-26 10:53,assistant_response
MSG002074,THR00526,USR0028,ORG011,2026-05-28 21:47,assistant_response
MSG000726,THR00198,USR0192,ORG057,2026-02-02 22:42,assistant_response
MSG002139,THR00545,USR0024,ORG009,2026-05-02 17:12,question
MSG003729,THR00916,USR0084,ORG027,2026-07-18 16:13,question
MSG004750,THR01145,USR0174,ORG052,2026-08-18 08:54,assistant_response
MSG002597,THR00664,USR0051,ORG017,2026-05-02 19:48,question
MSG003752,THR00920,USR0060,ORG020,2026-07-10 07:25,assistant_response
MSG004030,THR00991,USR0012,ORG004,2026-07-11 19:36,assistant_response
MSG003481,THR00856,USR0073,ORG024,2026-07-16 07:34,question
MSG000324,THR00097,USR0083,ORG027,2026-01-11 14:25,assistant_response
MSG000253,THR00076,USR0228,ORG066,2026-01-12 21:07,question
MSG004450,THR01080,USR0003,ORG002,2026-08-13 10:00,assistant_response
MSG004742,THR01143,USR0259,ORG077,2026-08-21 21:50,assistant_response
MSG000209,THR00061,USR0044,ORG016,2026-01-17 18:09,question
MSG003035,THR00759,USR0247,ORG074,2026-06-05 22:01,question
MSG004172,THR01019,USR0028,ORG011,2026-07-23 14:22,assistant_response
MSG004436,THR01078,USR0231,ORG068,2026-08-20 15:28,assistant_response
MSG003305,THR00813,USR0006,ORG003,2026-06-16 21:44,question
MSG004573,THR01109,USR0051,ORG017,2026-08-05 18:21,question
MSG001937,THR00499,USR0091,ORG029,2026-05-22 09:11,question
MSG003113,THR00771,USR0171,ORG051,2026-06-15 08:06,question
MSG003823,THR00938,USR0009,ORG004,2026-07-28 15:10,question
MSG002777,THR00702,USR0139,ORG043,2026-06-02 21:41,question
MSG004425,THR01076,USR0009,ORG004,2026-08-04 21:13,question
MSG002329,THR00596,USR0055,ORG018,2026-05-04 10:11,question
MSG005095,THR01217,USR0088,ORG029,2026-08-31 20:58,question
MSG004883,THR01172,USR0040,ORG015,2026-08-18 08:09,question
MSG001739,THR00452,USR0057,ORG019,2026-04-27 22:27,question
MSG000203,THR00060,USR0001,ORG001,2026-01-20 18:15,question
MSG004339,THR01054,USR0058,ORG019,2026-07-28 11:07,question
MSG004531,THR01097,USR0185,ORG055,2026-08-26 23:15,question
MSG000453,THR00123,USR0243,ORG073,2026-02-09 14:46,question
MSG004900,THR01174,USR0005,ORG002,2026-08-04 21:27,assistant_response
MSG000490,THR00133,USR0195,ORG057,2026-02-13 18:50,assistant_response
MSG004878,THR01171,USR0089,ORG029,2026-08-14 22:48,assistant_response
MSG001031,THR00278,USR0033,ORG013,2026-03-26 19:13,question
MSG002447,THR00625,USR0140,ORG043,2026-05-18 21:13,question
MSG003016,THR00752,USR0001,ORG001,2026-06-04 07:29,assistant_response
MSG002505,THR00640,USR0176,ORG053,2026-05-14 17:02,question
MSG005106,THR01221,USR0028,ORG011,2026-08-21 15:55,assistant_response
MSG004588,THR01110,USR0213,ORG063,2026-08-25 07:30,assistant_response
MSG004880,THR01172,USR0040,ORG015,2026-08-18 07:57,assistant_response
MSG002929,THR00731,USR0013,ORG005,2026-06-06 21:41,question
MSG004781,THR01152,USR0163,ORG048,2026-08-13 15:05,question
MSG003161,THR00784,USR0170,ORG050,2026-06-26 17:29,question
MSG000612,THR00165,USR0216,ORG064,2026-02-12 19:28,assistant_response
MSG001595,THR00413,USR0005,ORG002,2026-04-08 15:44,question
MSG004745,THR01145,USR0174,ORG052,2026-08-18 08:42,question
MSG004612,THR01116,USR0085,ORG028,2026-08-14 08:29,assistant_response
MSG000195,THR00058,USR0235,ORG069,2026-01-03 10:53,question
MSG003787,THR00929,USR0156,ORG047,2026-07-16 17:11,question
MSG000885,THR00240,USR0266,ORG079,2026-03-18 14:28,question
MSG000273,THR00084,USR0199,ORG059,2026-01-30 10:16,question
MSG001895,THR00490,USR0214,ORG063,2026-04-22 16:56,question
MSG001906,THR00492,USR0103,ORG033,2026-04-09 12:25,assistant_response
MSG002376,THR00608,USR0265,ORG079,2026-05-18 17:50,assistant_response
MSG003668,THR00901,USR0177,ORG053,2026-07-15 22:36,assistant_response
MSG000554,THR00148,USR0049,ORG017,2026-02-06 11:30,assistant_response
MSG004597,THR01112,USR0126,ORG040,2026-08-05 20:50,question
MSG001902,THR00491,USR0055,ORG018,2026-04-01 19:09,assistant_response
MSG001616,THR00419,USR0097,ORG031,2026-04-05 14:57,assistant_response
MSG002341,THR00598,USR0141,ORG044,2026-05-16 13:09,question
MSG003307,THR00813,USR0006,ORG003,2026-06-16 21:44,question
MSG004204,THR01024,USR0212,ORG062,2026-07-30 17:45,assistant_response
MSG000058,THR00022,USR0102,ORG033,2026-01-06 11:50,assistant_response
MSG001193,THR00316,USR0164,ORG049,2026-03-09 09:36,question
MSG005037,THR01201,USR0160,ORG048,2026-08-19 20:52,question
MSG005143,THR01232,USR0092,ORG030,2026-08-15 14:16,question
MSG001570,THR00407,USR0251,ORG076,2026-04-20 21:20,assistant_response
MSG004582,THR01110,USR0213,ORG063,2026-08-25 07:15,assistant_response
MSG001656,THR00433,USR0141,ORG044,2026-04-07 12:43,assistant_response
MSG000655,THR00179,USR0154,ORG047,2026-02-13 12:48,question
MSG003179,THR00786,USR0066,ORG022,2026-06-17 10:40,question
MSG001153,THR00304,USR0034,ORG013,2026-03-10 20:49,question
MSG002527,THR00646,USR0166,ORG050,2026-05-06 08:48,question
MSG004246,THR01034,USR0087,ORG029,2026-07-02 19:39,assistant_response
MSG004217,THR01028,USR0103,ORG033,2026-07-21 16:20,question
MSG001694,THR00441,USR0207,ORG061,2026-04-01 14:14,assistant_response
MSG002649,THR00676,USR0110,ORG036,2026-06-13 15:41,question
MSG002459,THR00627,USR0178,ORG053,2026-05-16 14:51,question
MSG005051,THR01204,USR0028,ORG011,2026-08-14 18:15,question
MSG000879,THR00237,USR0044,ORG016,2026-03-04 14:48,question
MSG003865,THR00948,USR0186,ORG055,2026-07-05 22:02,question
MSG004152,THR01016,USR0029,ORG011,2026-07-16 18:49,assistant_response
MSG004158,THR01016,USR0029,ORG011,2026-07-16 19:08,assistant_response
MSG003022,THR00754,USR0109,ORG035,2026-06-01 13:44,assistant_response
MSG004528,THR01097,USR0185,ORG055,2026-08-26 22:55,assistant_response
MSG004853,THR01168,USR0108,ORG035,2026-08-20 18:02,question
MSG003715,THR00912,USR0083,ORG027,2026-07-23 16:39,question
MSG004801,THR01157,USR0104,ORG033,2026-08-08 14:35,question
MSG002843,THR00712,USR0071,ORG023,2026-06-19 13:55,question
MSG003399,THR00832,USR0180,ORG054,2026-06-08 16:16,question
MSG003643,THR00895,USR0139,ORG043,2026-07-23 13:53,question
MSG002855,THR00714,USR0061,ORG020,2026-06-06 17:53,question
MSG000389,THR00109,USR0161,ORG048,2026-02-07 12:35,question
MSG002737,THR00693,USR0221,ORG065,2026-06-11 09:10,question
MSG004793,THR01156,USR0051,ORG017,2026-08-11 11:40,question
MSG001469,THR00386,USR0215,ORG063,2026-04-18 22:36,question
MSG004040,THR00993,USR0258,ORG077,2026-07-26 17:14,assistant_response
MSG001340,THR00351,USR0029,ORG011,2026-04-25 14:40,assistant_response
MSG002209,THR00563,USR0221,ORG065,2026-05-17 20:31,question
MSG002371,THR00606,USR0121,ORG039,2026-05-18 20:54,question
MSG003039,THR00759,USR0247,ORG074,2026-06-05 22:18,question
MSG001877,THR00484,USR0197,ORG058,2026-04-14 14:17,question
MSG003027,THR00756,USR0059,ORG020,2026-06-22 17:21,question
MSG000939,THR00253,USR0059,ORG020,2026-03-12 18:54,question
MSG000849,THR00230,USR0202,ORG060,2026-03-12 10:59,question
MSG004910,THR01176,USR0156,ORG047,2026-08-26 14:26,assistant_response
MSG002349,THR00599,USR0066,ORG022,2026-05-02 20:36,question
MSG003532,THR00869,USR0155,ORG047,2026-07-12 20:01,assistant_response
MSG003718,THR00913,USR0079,ORG025,2026-07-06 14:07,assistant_response
MSG002112,THR00538,USR0242,ORG072,2026-05-21 11:23,assistant_response
MSG003941,THR00966,USR0220,ORG064,2026-07-07 10:01,question
MSG004829,THR01164,USR0238,ORG071,2026-08-31 16:49,question
MSG004555,THR01105,USR0054,ORG018,2026-08-23 09:03,question
MSG001966,THR00505,USR0207,ORG061,2026-05-03 18:14,assistant_response
MSG002168,THR00554,USR0083,ORG027,2026-05-05 08:57,assistant_response
MSG004452,THR01081,USR0236,ORG070,2026-08-23 19:55,assistant_response
MSG004202,THR01023,USR0209,ORG062,2026-07-26 08:41,assistant_response
MSG000598,THR00162,USR0112,ORG036,2026-02-19 09:02,assistant_response
MSG002305,THR00593,USR0176,ORG053,2026-05-03 12:30,question
MSG005268,THR01258,USR0090,ORG029,2026-08-14 14:11,assistant_response
MSG002339,THR00598,USR0141,ORG044,2026-05-16 12:52,question
MSG000975,THR00265,USR0262,ORG078,2026-03-04 10:27,question
MSG002183,THR00557,USR0247,ORG074,2026-05-06 14:53,question
MSG003148,THR00779,USR0092,ORG030,2026-06-23 21:39,assistant_response
MSG000997,THR00270,USR0106,ORG034,2026-03-26 08:36,question
MSG005291,THR01260,USR0081,ORG026,2026-08-09 16:58,question
MSG003326,THR00817,USR0043,ORG015,2026-06-05 09:56,assistant_response
MSG004711,THR01138,USR0079,ORG025,2026-08-04 18:22,question
MSG004210,THR01026,USR0181,ORG054,2026-07-14 17:30,assistant_response
MSG000487,THR00133,USR0195,ORG057,2026-02-13 18:49,question
MSG002116,THR00539,USR0149,ORG046,2026-05-05 21:35,assistant_response
MSG000643,THR00174,USR0120,ORG038,2026-02-27 17:36,question
MSG004552,THR01104,USR0137,ORG043,2026-08-29 12:06,assistant_response
MSG004394,THR01067,USR0251,ORG076,2026-08-15 19:30,assistant_response
MSG004502,THR01093,USR0162,ORG048,2026-08-18 09:21,assistant_response
MSG004785,THR01154,USR0079,ORG025,2026-08-10 20:43,question
MSG004052,THR00995,USR0206,ORG061,2026-07-26 14:39,assistant_response
MSG005259,THR01255,USR0127,ORG040,2026-08-17 18:02,question
MSG000908,THR00246,USR0176,ORG053,2026-03-21 10:45,assistant_response
MSG003318,THR00816,USR0027,ORG010,2026-06-22 16:51,assistant_response
MSG000780,THR00211,USR0041,ORG015,2026-02-17 18:03,assistant_response
MSG001105,THR00294,USR0044,ORG016,2026-03-08 16:49,question
MSG002945,THR00734,USR0194,ORG057,2026-06-18 19:02,question
MSG000144,THR00044,USR0122,ORG039,2026-01-15 16:50,assistant_response
MSG004521,THR01096,USR0174,ORG052,2026-08-30 21:36,question
MSG000609,THR00164,USR0093,ORG030,2026-02-25 11:55,question
MSG003409,THR00835,USR0095,ORG031,2026-06-29 10:44,question
MSG003736,THR00917,USR0164,ORG049,2026-07-05 07:50,assistant_response
MSG003972,THR00976,USR0168,ORG050,2026-07-05 16:40,assistant_response
MSG002962,THR00737,USR0104,ORG033,2026-06-01 15:00,assistant_response
MSG001544,THR00402,USR0192,ORG057,2026-04-27 08:32,assistant_response
MSG004595,THR01111,USR0044,ORG016,2026-08-09 18:57,question
MSG001177,THR00311,USR0029,ORG011,2026-03-16 12:23,question
MSG002320,THR00595,USR0136,ORG043,2026-05-07 14:18,assistant_response
MSG004892,THR01174,USR0005,ORG002,2026-08-04 21:23,assistant_response
MSG002199,THR00561,USR0091,ORG029,2026-05-16 08:58,question
MSG001996,THR00509,USR0145,ORG044,2026-05-01 18:32,assistant_response
MSG004832,THR01164,USR0238,ORG071,2026-08-31 16:50,assistant_response
MSG004584,THR01110,USR0213,ORG063,2026-08-25 07:18,assistant_response
MSG004554,THR01105,USR0054,ORG018,2026-08-23 08:59,assistant_response
MSG001355,THR00354,USR0073,ORG024,2026-04-19 13:59,question
MSG000271,THR00083,USR0128,ORG041,2026-01-31 10:06,question
MSG004653,THR01127,USR0003,ORG002,2026-08-15 17:33,question
MSG002155,THR00549,USR0004,ORG002,2026-05-17 11:28,question
MSG002848,THR00713,USR0070,ORG023,2026-06-14 11:44,assistant_response
MSG002479,THR00634,USR0041,ORG015,2026-05-14 14:45,question
MSG000348,THR00102,USR0255,ORG077,2026-02-21 16:41,assistant_response
MSG003841,THR00944,USR0074,ORG024,2026-07-01 11:33,question
MSG000376,THR00107,USR0137,ORG043,2026-02-15 14:09,assistant_response
MSG001767,THR00459,USR0140,ORG043,2026-04-27 19:48,question
MSG001374,THR00358,USR0012,ORG004,2026-04-05 11:49,assistant_response
MSG000594,THR00160,USR0263,ORG079,2026-02-14 21:36,assistant_response
MSG001772,THR00459,USR0140,ORG043,2026-04-27 20:05,assistant_response
MSG003759,THR00922,USR0114,ORG036,2026-07-26 15:12,question
MSG003770,THR00926,USR0180,ORG054,2026-07-10 21:55,assistant_response
MSG002502,THR00640,USR0176,ORG053,2026-05-14 16:50,assistant_response
MSG001960,THR00503,USR0155,ORG047,2026-05-16 18:08,assistant_response
MSG001990,THR00508,USR0021,ORG008,2026-05-22 17:30,assistant_response
MSG002331,THR00597,USR0022,ORG008,2026-05-28 22:23,question
MSG002019,THR00515,USR0129,ORG041,2026-05-18 09:36,question
MSG004823,THR01163,USR0126,ORG040,2026-08-18 20:59,question
MSG004358,THR01059,USR0166,ORG050,2026-07-05 07:11,assistant_response
MSG004449,THR01080,USR0003,ORG002,2026-08-13 10:00,question
MSG004205,THR01025,USR0052,ORG017,2026-07-27 12:44,question
MSG004828,THR01164,USR0238,ORG071,2026-08-31 16:42,assistant_response
MSG002145,THR00547,USR0194,ORG057,2026-05-12 09:33,question
MSG003004,THR00749,USR0148,ORG045,2026-06-14 17:16,assistant_response
